id,name,city,rating,rating_count,cuisine,cost
69708,Royal Indraprastha,Bangalore,4.3,1000,Chinese,200
69714,Chinese Cafe,Kanpur,3.7,50,Chinese,200
69715,Punjabiyan Di Punjabi Rasoi,Kanpur,3.5,100,North Indian,200
69717,Checkpost,Bangalore,4.2,100,Chinese,500
69720,Raidan- Authentic Arabian Restaurant,Bangalore,4.2,100,Arabian,400
69737,Cream Stone Ice Cream,Vijayawada,4.3,100,Ice Cream,300
69746,Arihant Dal Bati,Indore,3.8,20,Thalis,250
69747,Anandam Express,Dehradun,4.2,50,Gujarati,200
69759,#PizzaLove,Coimbatore,3.6,100,Pizzas,200
69760,Hotel Annavaasal,Coimbatore,3.9,500,South Indian,200
69769,Aman Vegetarian,Dehradun,3.9,500,North Indian,275
69772,Baskin Robbins,Dehradun,4,100,Ice Cream,200
69801,Nanys Bakery,Dehradun,3.7,500,Bakery,150
69811,Doon Bakers And Confectioners,Dehradun,4,20,Bakery,150
69817,Delhi Chicken Point,Dehradun,3.9,50,Mughlai,200
69818,Kebab & Biryani (Since 1995),Dehradun,3.3,50,North Indian,400
69822,Desi Chulha,Dehradun,3.9,50,North Indian,275
69823,9 Downtown,Dehradun,3.5,20,North Indian,250
69860,Andhra Ruchulu,Hyderabad,3.6,100,Andhra,400
69862,Domino's Pizza,Pondicherry,4.3,100,Pizzas,700
69865,Jashn-E-Paratha,Vadodara,4.1,100,Indian,250
69867,Maji Sainik Omlet Centre,Vadodara,4,100,Fast Food,200
69874,Chawla'z,Chandigarh,3.6,100,North Indian,250
69879,Taco Bell,Hyderabad,4.1,100,Mexican,300
69881,Kanti Sweets,Bangalore,4.4,100,Desserts,100
69883,Kanti Sweets,Bangalore,4.6,20,Desserts,100
69884,Kanti Sweets,Bangalore,4.4,100,Desserts,100
69892,Kanti Sweets,Bangalore,4.5,100,Desserts,100
69893,Kanti Sweets,Bangalore,4.4,100,Desserts,100
69894,Kanti Sweets,Bangalore,4.5,20,Desserts,100
69896,Nandhana Palace,Bangalore,4.3,1000,Biryani,500
69903,Third Wave Coffee,Bangalore,4.4,100,Beverages,400
69905,Funky Punjab,Bangalore,3.9,100,Punjabi,350
69906,Hotel Empire,Mysore,3.9,1000,North Indian,250
69912,US Pizza,Mysore,2.8,20,Italian,500
69915,A2B Veg,Mysore,4,1000,South Indian,300
69916,Swami's,Mysore,2.9,50,South Indian,300
69920,Red & Hot,Guwahati,3.9,1000,Chinese,250
69922,Quick Eat,Guwahati,3.8,100,Indian,250
69935,New Kalyani Mess,Vizag,4.2,500,South Indian,190
69937,Best Western Ramachandra,Vizag,4.2,500,Indian,400
69944,NIC Natural Ice Creams,Pune,4.6,500,Ice Cream,120
69946,Keventers - Milkshakes and Desserts,Guwahati,4.4,100,Beverages,300
69949,PIND BALLUCHI (Noida- 104),Noida-1,3.6,50,North Indian,400
69955,The Thickshake Factory,Vizag,3.9,50,Beverages,300
69957,Grover'S Tandoori Shala,Surat,3.9,100,North Indian,200
69966,Burger King,Dehradun,4.3,500,American,200
69971,Punjab Grill,Dehradun,3.8,20,North Indian,700
69974,Pizza Hut,Dehradun,3.5,100,Pizzas,350
69975,Pizza Hut,Guwahati,3.9,100,Pizzas,350
69977,Dunkin',Dehradun,4.2,100,Beverages,250
69991,Crave In,Surat,3.6,100,Chinese,200
69992,Ministry Of Eggs,Surat,4,100,Chinese,300
70002,Sangam Sweets,Bangalore,4.5,500,North Indian,100
70003,Sangam Sweets,Bangalore,4.4,1000,North Indian,100
70004,Sangam Sweets,Bangalore,4.4,1000,North Indian,100
70005,Sangam Sweets,Bangalore,4.6,100,North Indian,100
70006,Jalpaan,Chennai,4.3,20,Indian,1000
70008,Sangam Sweets,Bangalore,4.3,50,North Indian,100
70015,Sampradaya Foods,Hyderabad,4.4,100,Sweets,500
70023,Ashirvaad Grand,Bangalore,4.3,100,Chinese,200
70024,Aasife Biriyani,Pondicherry,3.5,100,Biryani,300
70025,Madurai Idly Shop,Bangalore,3.6,100,South Indian,150
70028,Kochi Express,Ludhiana,4,50,South Indian,250
70035,Sainath Fast Food,Vadodara,4.3,20,Fast Food,150
70046,Maa Santosh Dhaba,Hyderabad,4,1000,North Indian,400
70048,Sweet India,Vizag,4,500,Sweets,250
70054,Sweet Heart Family Restaurant,Hyderabad,3.7,1000,North Indian,300
70066,Shree Tara,Mumbai,3.6,20,South Indian,500
70070,SGS Gundu Pulav,Bangalore,4.2,100,South Indian,200
70071,Yasoddha Noodles Point,Vizag,4,1000,Chinese,250
70076,34 Chowringhee Lane,Delhi,3.8,100,Continental,200
70090,Vaishali Pure Veg by Hotel Meghalaya,Vizag,4,100,Indian,350
70093,Ember - Hotel Meghalaya,Vizag,4.1,50,Indian,400
70094,Tuba,Vijayawada,3.6,50,Chinese,800
70100,Ratan Sev Bhandar,Indore,4.6,500,Sweets,150
70104,Wadeshwar Bhuvan (Aundh),Pune,4.1,50,South Indian,300
70117,Mughlai Zaika,Lucknow,3.4,50,Mughlai,200
70124,Food Paradise,Lucknow,3.5,100,North Indian,250
70129,KFC,Chennai,4,1000,American,400
70143,Shrinath Restaurant -( Main Branch),Indore,3.4,500,Chinese,250
70144,Chicken Point,Indore,3.3,100,North Indian,500
70147,Food On Way,Ahmedabad,3.9,1000,North Indian,200
70160,Autumn Leaf Cafe,Hyderabad,4.2,100,Continental,800
70161,Imperio restaurant,Bangalore,3.8,1000,Chinese,300
70177,Birmies,Ahmedabad,4.4,50,Mexican,350
70187,Happinezz Ice Creams by Vadilal,Ahmedabad,4.4,20,Ice Cream,200
70191,New Alka Restaurant,Vadodara,4,100,North Indian,300
70192,Hocco Eatery,Ahmedabad,4.1,20,North Indian,400
70197,Ramachandra Restaurant,Vizag,4,500,Indian,300
70198,Red Chillies Food Court,Vizag,3.4,500,Indian,250
70205,Bagundi Andhra Kitchen,Delhi,4,500,Andhra,800
70209,Chutnees,Vizag,4.2,1000,South Indian,150
70210,Khana Khazana,Ahmedabad,4,100,North Indian,250
70212,Honest,Ahmedabad,4.3,100,Indian,350
70215,Kiranshree Sweets & Snacks,Guwahati,4.2,1000,Chinese,350
70216,Kiranshree Sweets & Snacks,Guwahati,4.2,1000,Sweets,350
70218,Vaishno Corner,Delhi,3.8,500,North Indian,200
70226,JBs,Guwahati,4.3,1000,North Indian,350
70227,JBs,Guwahati,4.3,1000,Sweets,350
70232,Hotel Park N,Vijayawada,3.5,100,Indian,400
70233,Idly n Idly,Vijayawada,3.7,100,South Indian,200
70235,"Chanchal Namkeen, Bhel & Chaats",Indore,3.8,50,Bakery,100
70236,HAVMOR ICECREAM,Delhi,4,100,Desserts,200
70250,Starbucks Coffee,Bangalore,4.1,100,Beverages,400
70273,Juisome,Chennai,3.9,50,Snacks,200
70274,Dhabba Express,Chennai,3.7,100,North Indian,300
70275,Behrouz Biryani,Bangalore,4.4,100,Biryani,500
70279,McDonald's,Ahmedabad,3.8,500,Burgers,400
70280,McDonald's,Ahmedabad,4.1,500,Burgers,400
70307,Chiru Food Court Family Restaurant,Vizag,2.5,100,Indian,250
70313,Punjabi Dhaba,Pondicherry,4.1,100,North Indian,250
70316,Kareems,Nagpur,3.9,50,Mughlai,300
70317,Pizza From Mexico,Ludhiana,4,100,Pizzas,300
70323,New Hot Lips,Kanpur,3.9,500,Chinese,150
70325,Roll Zone,Hyderabad,4,50,Fast Food,250
70341,Radhe Dhokla,Surat,4.3,1000,Punjabi,200
70344,Udupi Hotel Venkateswara,Chennai,4.4,100,South Indian,300
70345,Shakes & Scoops Vesu,Surat,4.2,100,Ice Cream,150
70348,homely,Bangalore,4.3,1000,Home Food,200
70351,The Bowl Company,Bangalore,4.3,1000,Continental,300
70355,Bombay Restaurant-Jyothee Theatre,Vizag,3.7,1000,Indian,250
70356,Bombay Restaurant-Dabagarden,Vizag,3.5,500,Indian,250
70357,Hotel Abhiruchi,Vizag,3.4,1000,Indian,150
70359,Anaicha's Food Joint,Kanpur,3.9,50,Indian,350
70366,Garg Chaat,Chandigarh,4.1,100,Chaat,150
70367,Cake House,Chennai,4.5,100,Bakery,300
70369,Saify Hotel,Indore,3.7,100,North Indian,250
70373,Idlee's,Vijayawada,4.1,500,South Indian,150
70374,Idlee's,Vijayawada,4.4,500,South Indian,150
70380,Shree Ganesh Farsan,Nagpur,4.4,1000,Sweets,100
70384,Pizza Hut,Mysore,3.8,500,Pizzas,350
70392,Hotel Savera,Coimbatore,4.2,100,Indian,200
70400,KC Restaurant,Delhi,3.9,100,Chinese,200
70404,Khidki - The American Eatery,Faridabad,3.7,100,Italian,250
70407,Kulcha King (sector 43),Gurgaon,4,20,Punjabi,150
70443,Buffalo Wild Wings,Hyderabad,4,100,American,1200
70444,Oye Kiddan,Mumbai,3.6,1000,Indian,300
70455,Delhi Darbar,Kanpur,3.6,20,North Indian,200
70465,French Corner,Pondicherry,4.3,100,Bakery,300
70466,Bon Appetite Bakery,Pondicherry,4.2,100,Bakery,200
70469,Hotel Prabha,Vizag,4.3,1000,South Indian,200
70475,Surfire The Coastal Cafe,Kolkata,4.5,100,Seafood,800
70479,Top N Town,Indore,4.2,100,Desserts,250
70481,Shreenath Sandwich,Indore,3.9,20,Fast Food,150
70484,Nema Sweets Kulfi and Gazak,Indore,4.7,20,Desserts,200
70486,SSS Idly Center,Vijayawada,4.3,1000,South Indian,100
70487,Makers of Milkshakes,Vijayawada,4,100,Beverages,200
70489,Baskin Robbins,Vijayawada,3.7,50,Desserts,300
70490,Ranganna Military Hotel,Bangalore,4,100,South Indian,300
70500,Burger King,Vijayawada,4.1,1000,American,350
70501,Kalsang Friends Corner,Dehradun,4,100,Chinese,275
70504,Ramesh south indian - Jawahar Marg,Indore,4,100,South Indian,250
70505,Al Saj Restaurant,Kochi,4,1000,South Indian,200
70507,Beithal Manthi Arabian Restaurant,Kochi,3.4,100,Arabian,200
70516,Paradise Biryani,Vijayawada,3.4,1000,Biryani,400
70522,Taste Of Bhagwati,Surat,3.9,1000,North Indian,330
70529,New Raj Dairy,Delhi,4.4,100,North Indian,150
70541,Bansi Pure Vegetarian,Ludhiana,4,1000,North Indian,250
70549,The Cake Basket,Delhi,3.8,20,Desserts,300
70571,Shalimar,Mumbai,3.9,100,Indian,700
70577,The Just Biryani,Hyderabad,3.8,50,Chinese,200
70590,Milton's South Corner,Vadodara,3.8,50,South Indian,300
70604,Mr & Mrs Aavakaya Biryani Gach,Hyderabad,3.7,20,Andhra,400
70605,Maa Palle Vantakalu Gach,Hyderabad,3.6,50,Andhra,400
70611,Shreeji Pure Veg (Narhe),Pune,3.9,1000,South Indian,350
70614,Wadeshwar (Bajirao road),Pune,4.6,100,South Indian,300
70616,Kokonut Lagoon,Pondicherry,3.9,100,Kerala,300
70621,The Tadkka Dhaba,Pondicherry,3.8,20,North Indian,400
70628,The Big F,Ahmedabad,3.8,100,Beverages,300
70638,M R Moorthi Chettinadu,Coimbatore,3.6,1000,South Indian,200
70640,Samosa Story,Pondicherry,2.9,50,Pizzas,200
70646,Chhappan Bhog,Lucknow,4.6,1000,Sweets,200
70650,Simply Madras,Surat,4.3,100,South Indian,250
70657,Jalaram Khichdi,Surat,4.3,500,Punjabi,250
70658,Jalaram Khichdi,Surat,4.3,1000,North Indian,250
70673,Burger King,Ludhiana,4.3,500,American,350
70676,Black Brick Cafe,Kolkata,4.3,20,American,500
70679,Visakha Bhunia Fast Foods,Vizag,4,20,Chinese,200
70681,3 Idiots Dhaba,Kolkata,2.8,20,Indian,300
70691,Snacking,Kolkata,4.4,100,Continental,500
70704,10 Pounder Pizza,Hyderabad,4.2,1000,Pizzas,300
70708,The Richman Hotel,Tirupur,3.8,20,Indian,300
70710,Sasi Biriyani Hotel,Tirupur,4.2,100,South Indian,300
70715,Meat and Eat,Tirupur,3.8,100,Fast Food,150
70741,Subway,Hyderabad,3.3,20,Fast Food,350
70750,Surti Khaman House Adajan,Surat,4,100,Gujarati,180
70761,Chhote Miyan,Surat,4.1,50,North Indian,300
70773,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Bangalore,4,100,Beverages,250
70777,Bollywood Blast,Lucknow,4,100,North Indian,300
70781,Varun's Eat,Vizag,4,100,Indian,300
70794,Shree Guru Gulalwadi,Ahmedabad,4.2,50,North Indian,300
70816,Standard Family Restaurant,Faridabad,4.2,20,North Indian,300
70819,The Great Indian Dosa,Delhi,3.6,100,South Indian,250
70842,WarmOven Cakes & Desserts,Bangalore,4,100,Bakery,200
70843,Slurpy Shakes,Bangalore,3,20,Desserts,150
70844,Cupcake Bliss Cakes & Desserts,Bangalore,3.7,50,Bakery,200
70845,Indiana Burgers,Bangalore,4.1,100,American,150
70855,Date Palm Juice,Chennai,4.2,20,Juices,170
70856,Date Palm Juice,Chennai,4.1,50,Juices,170
70859,Golcondas,Chennai,3.8,100,Hyderabadi,500
70860,Drunken Monkey,Chennai,4.1,100,Beverages,400
70875,Sweetish House Mafia,Mumbai,4.4,100,Desserts,300
70882,KFC,Ludhiana,4.1,100,American,400
70884,Gangour,Surat,4,100,Chaat,200
70891,Vasista's Sri Lakshmi,Hyderabad,3.9,5000,Biryani,350
70893,Jyoti Bhel,Pune,4.2,100,South Indian,80
70894,Chinese by Sahadeva Reddy,Hyderabad,3.9,100,Chinese,200
70899,Sree gupta bhavan,Chennai,4.4,100,North Indian,300
70903,ICE CREAM CHEMISTRY,Hyderabad,3.7,20,Desserts,300
70932,The Belgian Waffle Co.,Hyderabad,4.5,500,Desserts,200
70940,Sahadeva Reddy Tiffins,Hyderabad,4.2,1000,South Indian,150
70942,Sahadeva Reddy's Chinese Kitchen,Hyderabad,3.8,1000,Chinese,250
70944,New York Slice Pizza,Hyderabad,3.7,1000,Pizzas,400
70946,Shaukeen - The Complete Paan Shop,Pune,4.6,50,Desserts,150
70952,From The North,Ahmedabad,4.2,20,Indian,300
70966,Dynamic diet,Chandigarh,4.2,100,Healthy Food,250
70968,Biryani By Kilo,Chandigarh,4.2,1000,Biryani,500
70970,Le Meilleur Bakery,Chandigarh,3.8,20,Bakery,200
70979,FOI- Manik bagh,Indore,3.6,100,Chinese,200
70984,Tibbs Frankie,Vizag,4.1,20,Fast Food,100
70996,Bhatt's Kitchen,Pondicherry,4,100,North Indian,400
71014,Aahar,Lucknow,4.2,20,North Indian,400
71015,Eat 'N' Eat,Lucknow,3.6,100,North Indian,200
71028,Delisia,Lucknow,4.2,50,North Indian,250
71030,Punjabi Tadka,Lucknow,3.8,100,North Indian,200
71037,Tipsy Topsy,Surat,4.2,100,Thalis,250
71042,NEW Mahesh friends food center,Bangalore,2.8,500,Chinese,200
71058,Cross Road Restaurant,Surat,3.9,500,North Indian,250
71070,Shin Shin Chinese,Delhi,3.1,100,Chinese,200
71071,Moroca (Rohini),Delhi,3.8,500,Fast Food,250
71077,Banana leaf,Kolkata,4.4,500,South Indian,200
71086,Chennai Square,Kolkata,4.5,1000,South Indian,500
71090,Tintin & Brussels Club,Kolkata,4.1,20,Continental,800
71095,Cheelgadi Veg Restaurant,Mansa,3.8,100,North Indian,250
71104,Sasumaa'S,Surat,4,50,Gujarati,360
71125,Daawat Restaurant,Faridabad,3.7,50,Indian,250
71146,Bikanervala,Noida,4.1,100,Sweets,350
71152,Vikas Foods,Delhi,4.3,50,North Indian,400
71154,Ludhiana's Baba Chicken,Delhi,3.9,50,North Indian,400
71167,Healtheos,Noida,3.9,50,Snacks,350
71172,A One Coco,Surat,4.1,100,Ice Cream,150
71192,The Keto Kitchen,Bikaner,4,20,Continental,500
71204,Malhar Dhosa,Surat,4.3,20,South Indian,250
71219,Amritsari Dhaba,Chandigarh,3.7,20,North Indian,300
71224,Big Fat Burger,Chandigarh,3.6,100,Snacks,150
71225,Lucky Da Dhaba,Chandigarh,4,50,North Indian,300
71227,Sri Krishna Udupi Park,Hyderabad,3.7,20,South Indian,200
71238,Arafa Chicken Park,Tirupur,3.6,100,South Indian,200
71249,Baguette Salads,Hyderabad,3.8,20,Salads,200
71252,Fat Mamma's,Kolkata,4.1,50,American,600
71260,Lazeez Biryani,Kolkata,3.6,500,Biryani,250
71264,Getting Spicy,Kolkata,4,20,Fast Food,250
71266,Hot 'n Chill,Tirupur,4.1,100,Pizzas,200
71267,Red Chillies,Kolkata,4.3,500,Chinese,250
71268,Hot 'n Spicy ( The Unit Of Hot N Chill),Tirupur,3.9,50,Chinese,200
71273,Kota kachori and namkeens,Pune,4.1,100,Street Food,100
71277,Khana Khajaana Restaurant,Ahmedabad,3.6,20,North Indian,250
71298,Bengali Fun Foods,Bangalore,4.2,1000,North Indian,300
71316,Jay Ambey Bakery,Surat,4,20,Bakery,300
71320,McDonald's,Vijayawada,4.1,1000,Burgers,400
71333,Ibaco,Tirupur,4.3,100,Desserts,250
71343,Karachi Bakery,Bangalore,4.4,100,Bakery,400
71349,Sweet Magic Mithai Shop,Vijayawada,4.1,1000,South Indian,400
71355,Meat and Eat,Coimbatore,3.9,500,Beverages,200
71358,Hot Cross Burger,Coimbatore,4,100,American,150
71359,Level 5 Terrace Resturant,Surat,4.2,20,Punjabi,600
71361,Shree Konar Vilas,Chennai,4.1,500,South Indian,300
71364,Sweet Magic,Vijayawada,3.8,100,South Indian,300
71366,Defence Bakery,Noida-1,4.2,100,Desserts,200
71367,Defence bakery and cafe,Noida-1,4.2,50,Desserts,350
71371,Freshh Foodz,Noida-1,3.9,100,North Indian,200
71392,Bobby Punjabi Rasoi,Delhi,3.7,100,Indian,300
71403,Annapurna Bhoj,Noida,4,500,North Indian,250
71405,Donald's Pastry Shop,Noida,4.3,500,Desserts,600
71406,Zaika Kathi Roll,Noida,4.4,20,North Indian,400
71414,Rajubhai Chole Kulcha,Vadodara,4.1,1000,North Indian,200
71417,Vibes - The Bistro,Vadodara,4.4,50,Continental,700
71419,Eat Hot Chinese fast food,Hyderabad,3.6,500,Chinese,200
71429,Bistro 57,Delhi,4.3,100,Beverages,300
71430,Fitchef,Delhi,3.9,100,Healthy Food,400
71434,Wonder's Pizza,Gurgaon,2.6,20,Pizzas,250
71436,The Regent Veg Restaurant,Pune,4.2,50,Continental,600
71471,The Glorious Restaurant,Surat,4.3,1000,North Indian,220
71474,Andhra Spice Multicuisine Restaurant,Vellore,3.8,100,Biryani,250
71475,Apna Dhaba,Vellore,3,20,Chinese,250
71482,Arbor Brewing Company,Bangalore,4.3,20,Continental,1200
71485,The Vellore Kitchen Take Away,Vellore,4,100,Biryani,350
71488,The Vellore Kitchen,Vellore,4.2,500,Biryani,350
71492,Chocopassion,Kolkata,3.9,50,Desserts,250
71493,Let's Poaka (Garia),Kolkata,4.3,50,Chinese,300
71504,The Burger Club,Delhi,4,1000,American,250
71505,The Burger Club,Delhi,4.1,500,Fast Food,250
71525,Sangu Valley,Kolkata,4.3,100,Indian,350
71526,Ralli'S,Kolkata,4.8,20,Beverages,150
71530,Brownie Heaven,Chennai,4.5,100,Desserts,300
71553,Hyderabad Biryani,Chennai,2.5,20,Biryani,300
71556,Gupta Bikaneri Namkeen,Delhi,4.3,50,Desserts,300
71558,Biryanis And More,Hyderabad,4,1000,Biryani,300
71560,Roll Baby Roll,Chennai,4.1,500,Indian,250
71561,Ikk Panjab,Delhi,4.1,100,North Indian,1000
71588,VNR Fresh Juice Center,Hyderabad,3.4,1000,Beverages,200
71591,Sandwich Eatery,Hyderabad,3.9,100,Fast Food,250
71594,homely, New BEL Road,4.2,500,Home Food,200
71595,The Bowl Company, New BEL Road,4.2,1000,Continental,300
71596,Tea Kettle,Hyderabad,4.2,50,Beverages,300
71598,KBS Kofi Bar & Veg Restaurant,Pondicherry,3.8,500,South Indian,200
71599,Prawn and crab,Pondicherry,3.9,50,Seafood,450
71607,Hotel Vijay,Pune,4.2,100,South Indian,200
71624,Healthy Craving,Pune,3.8,20,Snacks,200
71632,Keventers - Milkshakes and Desserts,Ahmedabad,4.2,100,Beverages,300
71637,Bikanervala,Ahmedabad,4,100,North Indian,400
71638,Jalaram,Ahmedabad,4.1,100,North Indian,250
71643,Shree Raghavendra Bhavan,Hyderabad,4,500,South Indian,300
71645,Hotel City Diamond,Hyderabad,4.1,1000,Biryani,300
71658,Karim's,Delhi,3.8,100,Mughlai,640
71660,Dilli 6 on wheels,Sultanpur,3.8,100,North Indian,200
71662,Shanghai The Chinese Kitchen,Noida,3.9,100,North Indian,200
71686,Amru Meat Wale,Delhi,3.4,50,Mughlai,400
71696,The Bar Tales,Pune,3.8,100,American,1000
71723,Laxmi Narayan,Pune,4.5,100,North Indian,300
71744,Hungerpangs,Kolkata,3.7,100,American,200
71747,Hotel Gokulam Park,Chennai,4.3,20,Chinese,700
71756,Simply Kebab,Chennai,4.3,100,North Indian,300
71762,Darling Aradhana,Vellore,4.3,500,Chinese,500
71776,TCD Restaurant & Banquet,Bhubaneswar,4,100,Indian,500
71793,Hotel Zakir - Vijay Nagar,Indore,3.6,1000,Mughlai,200
71808,Sandwich 99,Tirupur,4.2,100,Fast Food,200
71809,Pizza Republican,Tirupur,3.9,100,Pizzas,150
71815,Vrindavan Restaurant,Indore,3.7,100,Indian,500
71820,Agra Parantha Bhandaar,Chandigarh,3.6,20,North Indian,100
71836,Mayur Bhajiya,Ahmedabad,4.3,20,Beverages,250
71849,The Belgian Waffle Co.,Jaipur,4.4,100,Desserts,200
71867,Faasos - Wraps & Rolls,Pune,4.2,500,Fast Food,200
71868,Behrouz Biryani,Pune,4.4,500,Biryani,500
71869,Oven Story Pizza,Pune,4.2,500,Pizzas,400
71870,Firangi Bake,Pune,4.4,50,Italian,400
71871,Sweet Truth - Cake and Desserts,Pune,4.2,50,Bakery,450
71872,LunchBox - Meals and Thalis,Pune,4.1,100,North Indian,200
71875,Curry House,Gurgaon,4,100,North Indian,100
71888,Rizvi Biryani,Vizag,3.6,20,Biryani,150
71890,Dosa Hub,Coimbatore,3.6,20,South Indian,150
71894,Moti Mahal Express,Gurgaon,4.1,100,North Indian,400
71904,Hotel Archanaa's Veg Restaurant,Vellore,2.9,50,South Indian,200
71911,Riyaz Biryani Corner,Delhi,3.6,1000,North Indian,450
71915,Deepanshu Restaurant,Delhi,3.9,100,Indian,300
71930,Sonar Bangla kitchen,Noida-1,3.8,500,North Indian,200
71933,Cottage Loaf,Bangalore,4.6,50,Indian,200
71934,Chikpet Donne Biriyani House,Bangalore,4,100,South Indian,400
71943,Dilli Da Dhaba,Bangalore,3.8,500,Chinese,250
71945,Dragon Chilly,Bangalore,3.7,20,Chinese,300
71959,The London Shakes,Kolkata,4.3,20,Beverages,300
71961,New Town Bakery,Kolkata,4.1,50,Bakery,500
71969,Leafy Affaire,Kolkata,4.1,20,Mexican,350
71971,Ek din prati din,Kolkata,3.7,100,Bengali,150
71993,Abhiruchi Restaurant,Vellore,4.1,1000,Biryani,350
72000,Kolsa,Mumbai,3.6,100,Tandoor,500
72017,Juicy Stuff,Mumbai,4.4,100,Indian,650
72041,Rice N Spice,Mumbai,3.3,20,Chinese,600
72046,Hotel Alankar,Vellore,4.4,500,South Indian,200
72050,Fry Yo,Vellore,4,500,Fast Food,350
72051,Hotel Aryaas,Vellore,4.3,500,South Indian,200
72057,Darling Namma Veedu,Vellore,4.3,100,Chettinad,300
72075,Circuit House,Pune,4.5,20,Indian,350
72104,Baba's,Bikaner,4.3,100,North Indian,700
72115,Shukla Chat House - Church Building,Lucknow,4,1000,Snacks,90
72118,Centre Point Delivery,Nagpur,4.1,50,North Indian,1200
72126,Kalika Sweets,Lucknow,4.1,100,Sweets,300
72127,Mayura Hotels,Tirupur,3.7,100,Indian,250
72137,Kalika Dhaba,Lucknow,3.3,500,North Indian,250
72156,Spice Garden Family Resto & Bar,Pune,4.4,100,North Indian,500
72164,Pizza Hut,Vijayawada,3,500,Pizzas,350
72167,La Cream,Trichy,4.1,50,Desserts,300
72176,Biriyani Chembu,Kochi,4,100,Arabian,300
72177,Punjabi Dhaba,Kochi,3.6,100,North Indian,300
72179,Madurai Muniyandi Vilas,Trichy,3.8,100,South Indian,300
72181,Chaat Corner,Sultanpur,3.7,50,Street Food,200
72182,Sri Hari's,Guwahati,3.7,100,South Indian,300
72201,Sagar Ratna,Guwahati,4.3,500,North Indian,500
72205,Bindas bites,Guwahati,3.9,50,North Indian,300
72240,Giani,Delhi,4.1,100,Ice Cream,300
72251,What's Your Flavour?,Kolkata,4.7,20,Desserts,150
72261,Bharkadevi Ice Cream,Mumbai,4.4,20,Desserts,200
72267,Hariom's HB kitchen,Nagpur,2.9,50,North Indian,200
72268,Sindh Punjab Tadka,Nagpur,3.6,500,North Indian,200
72283,Krazzy For Waffle,Kolkata,3.4,50,Desserts,200
72287,Katani Dhaba (VIP Road),Chandigarh,3.8,1000,North Indian,200
72299,Subway,Chandigarh,4.3,100,Fast Food,350
72307,Punjabi Di Hatti,Surat,3.9,100,Punjabi,300
72308,Ibaco,Trichy,4.4,100,Desserts,200
72312,Dorje & the Bell,Pune,4.2,100,Chinese,200
72317,Harishankar Veg Restro,Mansa,4,500,North Indian,150
72320,Baby Restaurant,Vellore,4,100,South Indian,250
72332,Al - Taj,Chennai,3.5,20,Biryani,350
72339,Coffee Kadai,Chennai,4,100,Beverages,200
72346,Lan Thai, New BEL Road,3.8,20,Thai,746
72350,Vishnu Garden,Bangalore,4.3,500,Chinese,251
72354,RK Pizza and coffee house,Pune,3.9,20,Fast Food,300
72357,Cafe Cake Bee,Trichy,4.2,100,Pizzas,250
72368,Sip One - Lassi,Hyderabad,3.9,20,Beverages,120
72371,Hotel Saleem Dhaba,Vellore,3.7,500,North Indian,250
72378,China Town,Vellore,4.2,500,Chinese,300
72380,Bihari Dhaba,Vellore,3,50,North Indian,300
72385,Haldiram's Thaat Baat Restaurant,Nagpur,4,100,North Indian,300
72388,Keventers - Milkshakes and Desserts,Ahmedabad,4.5,100,Beverages,300
72396,Keventers - Milkshakes and Desserts,Ahmedabad,4.1,100,Beverages,300
72403,Eggs Point,Ahmedabad,3.7,50,Fast Food,200
72405,Cuisine De Saffron Leaf (old connoisseur bistro),Dehradun,4.2,20,North Indian,275
72406,Darling Bakery,Vellore,4.4,100,Bakery,200
72411,The Belgian Waffle Co.,Vizag,4.4,100,Desserts,200
72415,Aavkar Restaurant,Ahmedabad,3.6,500,South Indian,250
72430,Vipul Dudhiya Sweets,Ahmedabad,4.7,50,Sweets,300
72442,Purvanchal Mutton Do Pyaza,Lucknow,3,20,North Indian,500
72454,Blue Moon,Pondicherry,3.9,100,Indian,250
72467,AXN Briyani Center,Tirupur,4.2,1000,Chinese,200
72471,Ende Nadu,Pondicherry,3.8,100,Kerala,350
72482,Milan Chole Bhature,Delhi,4.1,100,Snacks,200
72490,Fire Bowl,Guwahati,3.8,100,Biryani,200
72497,Konkan Express,Pune,4.2,100,North Indian,300
72508,The China Wok,Pune,3.9,50,Chinese,450
72511,Sri Krishna Sweets,Chennai,4.4,100,Sweets,200
72512,Sri Krishna Sweets,Chennai,4.4,100,Sweets,200
72513,Sri Krishna Sweets,Chennai,4.4,20,Sweets,200
72519,Sri Krishna Sweets,Chennai,4.6,100,Sweets,200
72520,Sri Krishna Sweets,Chennai,4.6,100,Sweets,200
72524,Sri Krishna Sweets,Chennai,4.4,100,Sweets,200
72526,Sri Krishna Sweets,Chennai,4.3,50,Sweets,200
72528,Flavour of Southvala,Delhi,4.3,100,Chinese,500
72539,Kamireddy Foods,Pondicherry,4.2,100,North Indian,200
72562,SPG Grand,Hyderabad,4.1,1000,Indian,200
72566,Eat n Joy Bakers,Hyderabad,4,100,Bakery,200
72574,99 Rotiwala-L.I.G,Indore,3.8,1000,North Indian,150
72590,Sri Krishna Sweets,Chennai,4.4,50,Sweets,200
72592,Pizza Hut,Surat,3.9,100,Pizzas,650
72593,Sri Krishna Sweets,Chennai,4.3,100,Sweets,200
